商品名稱,選項,供應商,分類,商品貨號,商品條碼,商品原價,商品特價,實體店價格,會員價,銅級會員價,銀級會員價,金級會員價,批發商戶價,商品成本,預設倉庫,尖沙咀門市,網店倉庫【主庫存】,深水埗門市,HKTV 獨立庫存,庫存總量,總成本
Lovetoy Rosebud 經典金屬後庭塞 S,顏色: 紫紅色,,,WD0002432,6970260903585,148.0,,,,,,,,47.0,8,0,0,0,0,8,376.0
Lovetoy Rosebud 經典金屬後庭塞 S,顏色: 粉紅色,,,WD0002433,6970260903622,148.0,,,,,,,,47.0,8,0,0,0,0,8,376.0
Lovetoy Rosebud 經典金屬後庭塞 S,顏色: 透明,,,WD0002434,6970260903578,148.0,,,,,,,,47.0,8,0,0,0,0,8,376.0
Lovetoy Rosebud 經典金屬後庭塞 S,顏色: 黑色,,,WD0002435,6970260903653,148.0,,,,,,,,47.0,8,0,0,0,0,8,376.0
Lovetoy 螺旋絨球金屬後庭塞,顏色: 粉紅色,,,WD0002424,6970260904575,138.0,,,,,,,,44.6,3,0,0,0,0,3,133.8
Lovetoy 螺旋絨球金屬後庭塞,顏色: 紫色,,,WD0002423,6970260904582,138.0,,,,,,,,44.6,3,0,0,0,0,3,133.8
Lovetoy 螺旋絨球金屬後庭塞,顏色: 黑色,,,WD0002426,6970260904599,138.0,,,,,,,,44.6,3,0,0,0,0,3,133.8
Lovetoy 螺旋絨球金屬後庭塞,顏色: 白色,,,WD0002425,6970260904605,138.0,,,,,,,,44.6,3,0,0,0,0,3,133.8
Lovetoy Rosebud 螺旋金屬後庭塞,顏色: 紫色,,,WD0002416,6970260903820,128.0,,,,,,,,47.11,5,0,0,0,0,5,235.55
Lovetoy Rosebud 螺旋金屬後庭塞,顏色: 綠色,,,WD0002417,6970260903776,128.0,,,,,,,,47.11,5,0,0,0,0,5,235.55
Lovetoy Rosebud 螺旋金屬後庭塞,顏色: 深藍色,,,WD0002418,6970260903813,128.0,,,,,,,,47.11,5,0,0,0,0,5,235.55
Lovetoy Rosebud 螺旋金屬後庭塞,顏色: 紅色,,,WD0002420,6970260903783,128.0,,,,,,,,47.11,5,0,0,0,0,5,235.55
Lovetoy Rosebud 螺旋金屬後庭塞,顏色: 透明,,,WD0002421,6970260903752,128.0,,,,,,,,47.11,5,0,0,0,0,5,235.55
Lovetoy Rosebud 螺旋金屬後庭塞,顏色: 藍色,,,WD0002419,6970260903790,128.0,,,,,,,,47.11,5,0,0,0,0,5,235.55
Lovetoy Rosebud 螺旋金屬後庭塞,顏色: 黑色,,,WD0002422,6970260903837,128.0,,,,,,,,47.11,5,0,0,0,0,5,235.55
Lovetoy 狐狸尾巴 金屬後庭塞 (白色/黑白色),顏色: 白色 尺寸: S,,,WD0002415,58276375,179.0,,,,,,,,60.45,5,0,0,0,0,5,302.25
Lovetoy 狐狸尾巴 金屬後庭塞 (白色/黑白色),顏色: 白色 尺寸: L,,,WD0002413,45286702,179.0,,,,,,,,60.45,5,0,0,0,0,5,302.25
Lovetoy 狐狸尾巴 金屬後庭塞 (白色/黑白色),顏色: 黑白色 尺寸: S,,,WD0002414,69919813,179.0,,,,,,,,60.45,3,0,0,0,0,3,181.35000000000002
Lovetoy 狐狸尾巴 金屬後庭塞 (白色/黑白色),顏色: 黑白色 尺寸: L,,,WD0002441,25870107,179.0,,,,,,,,60.45,5,0,0,0,0,5,302.25
ToysHeart 妖豔的姐姐 甜美姐姐系 動漫飛機杯,,,,TH1314B01,4526374113277,198.0,,,,,,,,66.33,2,0,0,0,0,2,132.66
Lovetoy 豪華狐狸尾巴 金屬後庭塞 紫色,,,,WD0002412,19977202,268.0,,,,,,,,88.2,6,0,0,0,0,6,529.2
Lovetoy 金屬感銀頸圈連乳頭夾,,,,WD0002411,6970260906081,168.0,,,,,,,,54.9,7,0,0,0,0,7,384.3
Lovetoy 紅色流蘇乳頭夾,,,,WD0002408,6970260906111,118.0,,,,,,,,34.0,6,0,0,0,0,6,204.0
Lovetoy Bondage Fetish 啞黑色光面項圈帶連鐵鏈,,,,WD0002407,6970260906005,128.0,,,,,,,,33.85,6,0,0,0,0,6,203.10000000000002
GenesPrint梅毒螺旋體抗體檢測試劑盒,,,,WD0002449,4899959024351,238.0,218.0,,,,,,,80.0,4,2,0,0,0,6,480.0
Genesprint 人類免疫缺陷病毒1+2型抗體檢測試劑盒,,,,WD0002448,4899959024344,238.0,218.0,,,,,,,80.0,6,0,0,0,0,6,480.0
GenesPrint 淋球奈瑟球菌抗原檢測試劑盒,,,,WD0002447,4899959024337,238.0,218.0,,,,,,,80.0,6,0,0,0,0,6,480.0
GenesPrint 陰道滴蟲抗原檢測試劑盒,,,,WD0002446,4899959024320,238.0,218.0,,,,,,,80.0,6,0,0,0,0,6,480.0
Genesprint 沙眼衣原體抗原檢測試劑盒,,,,WD0002445,4899959024313,238.0,218.0,,,,,,,80.0,6,0,0,0,0,6,480.0
Genesprint 5合1性病快速測試劑盒,,,,WD0002444,4899959024368,508.0,,,,,,,,180.0,0,1,0,1,0,2,360.0
Lovetoy 可重複使用紅色心形流蘇乳頭貼,,,,WD0002388,6970260909716,88.0,,,,,,,,19.34,5,1,0,0,0,6,116.04
Lovetoy FUCK ME 十字紋乳貼,,,,WD0002387,6970260909686,68.0,,,,,,,,10.53,4,0,0,0,0,4,42.12
Lovetoy 可重複使用閃粉心形流蘇乳貼,,,,WD0002386,6970260909761,88.0,,,,,,,,19.34,5,0,0,0,0,5,96.7
Lovetoy 8.5'' 陽具連睾丸,,,,WD0002389,6970260906388,288.0,,,,,,,,111.7,4,0,0,0,0,4,446.8
Lovetoy 愉悅仿皮頸圈,,,,WD0002390,6970260905930,98.0,,,,,,,,30.34,4,0,0,0,0,4,121.36
"Lovetoy Add 2"" Pleasure X Tender 愉悅雙假陽具",,,,WD0002391,6970260909044,168.0,,,,,,,,50.54,4,0,0,0,0,4,202.16
TENGA Bobble 跳彈飛機杯 天使柔軟/惡魔強硬版,顏色: 瘋狂立方 惡魔強硬版,,,WD0002279,4570030978779,238.0,0.0,,228.0,,,,,107.0,1,1,0,1,0,3,321.0
TENGA Bobble 跳彈飛機杯 天使柔軟/惡魔強硬版,顏色: 魔法彈珠 天使柔軟版,,,WD0002280,4570030978786,238.0,0.0,,228.0,,,,,107.0,3,1,0,1,0,5,535.0
GINRO 《微床遊.遊慾》BDSM新手皮具組,,,,WD0002380,4711203940104,598.0,,0.0,,,,,,299.0,6,0,0,1,0,7,2093.0
充電器,,,,WD0002406,36519553,50.0,,,,,,,,15.0,0,-2,0,0,0,-2,-30.0
性誕套套套裝 大支野 large 56mm - 58mm (加購品),,,,WD0002294,84503838,330.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,135.0,10,0,0,0,0,10,1350.0
性誕套套套裝 標準野 standard size 52mm - 55mm (加購品),,,,WD0002385,90345261,330.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,90.0,10,0,0,0,0,10,900.0
Fun Factory 玩具收納袋 中碼,,,,WD0002347,4032498601045,120.0,,,,,,,,0.0,9,0,0,0,0,9,0.0
NPG 市川京子 新熟女之星淫部完全名器 女優名器飛機杯,,,,WD0002379,4562160138550,398.0,,,,,,,,161.0,2,0,0,0,0,2,322.0
NPG 黑川紗里奈 激烈吸啜口交 女優名器飛機杯,,,,WD0002378 (dis),4562160137935,288.0,268.0,,,,,,,134.0,1,0,0,0,0,1,134.0
MT 真皮草動物毛 尾巴後庭塞 灰色,,,,WD0002377,RY-002+MPJ-070,268.0,,,,,,,,53.0,1,0,0,0,0,1,53.0
Toynary MT04 V 風格綁帶扣,,,,WD0002376,4897033560313,168.0,,,,,,,,64.0,5,0,0,0,0,5,320.0
Toynary MT07四角扣,,,,WD0002375,4897033560344,156.0,,,,,,,,114.0,5,0,0,0,0,5,570.0
Toynary Fly Mood Drops 悅情液 口服滴劑 15ml,,,,WD0002374,4897033561051,238.0,,,,,,,,100.0,0,0,0,0,0,0,0.0
日本寶仙堂 凄十 男士爆發性能力增強丸 46粒,,,,WD0002373,4969502152326,88.0,,,,,,,,25.0,9,0,0,0,0,9,225.0
日本寶仙堂 凄十 營養補充劑 1 天包,,,,WD0002372,4969502151701,88.0,,,,,,,,30.0,10,0,0,0,0,10,300.0
日本寶仙堂 凄十MAX ENERGY動力飲品 50ml,,,,WD0002371,4969502152357,99.0,,,,,,,,36.0,11,4,0,0,0,15,540.0
2H&2D 日本蠔皇增強丸  80 粒,,,,WD0002370,4518216400713,450.0,,,,,,,,0.0,5,0,0,0,0,5,0.0
2H&2D 黑瑪卡複合營養丸 120 粒,,,,WD0002369,4518216400676,508.0,,,,,,,,250.0,1,0,0,0,0,1,250.0
Kiteru 無能守護者 瞬間秒殺 LV1999 利維坦 動漫名器飛機杯,,,,WD0002368,4988118642809,428.0,,,,,,,,105.0,2,0,0,0,0,2,210.0
KMP 彩虹女友 如月玲奈 動漫名器飛機杯,,,,WD0002367,4589853610148,178.0,,,,,,,,52.0,5,0,0,0,0,5,260.0
KMP 彩虹女友 瑠璃垣 動漫名器飛機杯,,,,WD0002366,4589853610131,198.0,,,,,,,,52.0,2,0,0,0,0,2,104.0
Love Factor Back Fire 10 Anus Cock 仿真肛塞陽具震動器,,,,WD0002365,4573200292798,328.0,,,,,,,,100.0,4,0,0,0,0,4,400.0
KITERU 守護者ZERO WHITE 厚度MAX 超軟厚肉 動漫名器飛機杯,,,,WD0002364,4988118642823,388.0,,,,,,,,131.0,0,0,0,0,0,0,0.0
Magic Eyes Mochikko RICH 透明 動漫名器飛機杯,,,,WD0002363,4571324243542,128.0,,,,,,,,35.0,2,0,0,0,0,2,70.0
Magic Eyes RICH 濃厚8重螺旋 動漫名器飛機杯,,,,WD0002362,4571324243535,128.0,,,,,,,,35.0,2,0,0,0,0,2,70.0
We-Vibe Hotter Sex Socks and Please 38-46,,,,WD0002360,4251460617284,138.0,,,,,,,,68.0,1,0,0,0,0,1,68.0
We-Vibe 水性潤滑液 30ml,,,,WD0002361,827160112714,78.0,,,,,,,,25.0,0,0,0,0,0,0,0.0
Womanizer Scented Candle 香薰蠟燭,,,,WD0002359,4251460617352,180.0,,,,,,,,18.55,13,1,0,0,0,14,259.7
Peach Toys 雙倍彈力假陽具,,,,WD0002358,4571486937204,298.0,,,,,,,,134.0,3,0,0,0,0,3,402.0
KMP 蓮實克蕾兒 女優名器飛機杯,,,,WD0002356,4582588267878,128.0,,,,,,,,29.34,2,0,0,0,0,2,58.68
KMP 奏音花音 女優名器飛機杯,,,,WD0002357,4582588267885,128.0,,,,,,,,29.34,3,0,0,0,0,3,88.02
KMP 晶愛理 女優名器飛機杯,,,,WD0002355,4582588267854,128.0,,,,,,,,29.34,6,0,0,0,0,6,176.04
KMP 久留木玲 女優名器飛機杯,,,,WD0002354,4582588267847,128.0,,,,,,,,29.34,3,0,0,0,0,3,88.02
KMP 渚光希 女優名器飛機杯,,,,WD0002353,4582588267830,128.0,,,,,,,,29.34,4,0,0,0,0,4,117.36
PLAY & JOY 指套標準裝 25 片裝,,,,WD0002348,4710243540664,98.0,,,,,,,,49.0,0,0,0,0,0,0,0.0
豪華聖誕禮盒,,,,WD0002345,26160525,0.0,,,,,,,,16.0,47,0,0,0,0,47,752.0
標準聖誕禮盒,,,,WD0002344,96602050,0.0,,,,,,,,16.0,96,0,0,1,0,97,1552.0
新手聖誕禮盒,,,,WD0002343,38887688,0.0,,,,,,,,12.0,41,0,0,1,0,42,504.0
聖誕禮盒,,,,WD0002342,13535245,48.0,,,,,,,,18.0,0,0,0,0,0,0,0.0
Prowler 後開口男士內褲 (黑白色/藍白色),顏色: 黑白色 尺寸: S,,,WD0002334,884472028584,218.0,,,,,,,,70.47,6,0,0,0,0,6,422.82
Prowler 後開口男士內褲 (黑白色/藍白色),顏色: 黑白色 尺寸: M,,,WD0002335,884472028591,218.0,,,,,,,,70.47,6,0,0,0,0,6,422.82
Prowler 後開口男士內褲 (黑白色/藍白色),顏色: 黑白色 尺寸: L,,,WD0002336,884472028607,218.0,,,,,,,,70.47,5,0,0,0,0,5,352.35
Prowler 後開口男士內褲 (黑白色/藍白色),顏色: 藍白色 尺寸: S,,,WD0002337,884472028539,218.0,,,,,,,,70.47,6,0,0,0,0,6,422.82
Prowler 後開口男士內褲 (黑白色/藍白色),顏色: 藍白色 尺寸: M,,,WD0002338,884472028546,218.0,,,,,,,,70.47,0,0,0,0,0,0,0.0
Prowler 後開口男士內褲 (黑白色/藍白色),顏色: 藍白色 尺寸: L,,,WD0002339,884472028553,218.0,,,,,,,,70.47,5,0,0,0,0,5,352.35
Pasante 夜光安全套 3 片裝,,,,WD0002333,5060150684265,65.0,,,,,,,,12.3,16,2,0,6,0,24,295.20000000000005
Temptasia Slave 矽膠後庭塞,,,,WD0002332,819835025412,108.0,,,,,,,,37.0,0,0,0,0,0,0,0.0
Pasante Taste 雜錦香味安全套 12個裝,,,,WD0002331,5060359483355,78.0,,,,,,,,17.0,15,1,0,2,0,18,306.0
SKYN Arouse For Him 性慾補充劑 60 片,,,,WD0002330,9352417005590,418.0,,,,,,,,199.0,1,0,0,0,0,1,199.0
SKYN Arouse For Her 性慾補充劑 60 片,,,,WD0002329,9352417005637,418.0,,,,,,,,199.0,2,0,0,0,0,2,398.0
Lovense Tenera 智能APP控制蜜豆吸啜器,,,,WD0002328,728360599766,988.0,,,,,,,,429.0,19,1,0,0,0,20,8580.0
Lovense Gemini APP控制 乳頭夾,,,,WD0002327,6972677430098,798.0,,,,,,,,403.0,9,1,0,0,0,10,4030.0
Lovense Gravity APP控制 自動抽插按摩棒,,,,WD0002326,6972677430104,1198.0,,,,,,,,584.93,11,0,0,0,0,11,6434.23
pjur ORIGINAL 矽性潤滑液 100ml  (彩虹特別版),,,,WD0002324,827160114916,228.0,,,,,,,,99.0,5,0,0,0,0,5,495.0
The Rabbit Company Come Hither Rabbit XL G點兔耳按摩棒 粉紅色,,,,WD0002323,4890808194621,1508.0,,,,,,,,830.0,2,0,0,0,0,2,1660.0
S&M Essentials 束縛膠帶(2 卷) 黑色,,,,WD0002322,4890808213834,98.0,,,,,,,,38.5,8,0,0,0,0,8,308.0
S&M Essentials 掛門手扣,,,,WD0002321,4890808184301,198.0,,,,,,,,56.0,6,0,0,0,0,6,336.0
Lux Fetish 12 件裝束縛盒裝,,,,WD0002320,4890808218068,840.0,,,,,,,,385.0,2,0,0,0,0,2,770.0
Lux Fetish All Chained Up Bedspreader Set SM 6件套裝,,,,WD0002319,4890808218044,888.0,,,,,,,,302.5,3,0,0,0,0,3,907.5
Lux Fetish Fuzzy Lovers 毛絨絨床底綑綁4件套裝,,,,WD0002318,4890808218051,428.0,,,,,,,,192.0,1,0,0,0,0,1,192.0
"glas 10"" Twister 雙頭透明假陽具",,,,WD0002317,4890808264881,288.0,,,,,,,,55.0,2,0,0,0,0,2,110.0
"glas 9.5"" Double Play 雙頭假陽具",,,,WD0002316,4890808264898,288.0,,,,,,,,55.0,1,1,0,0,0,2,110.0
PxPxP Punitto 純日本國產 含骨骼！彈力仿真假陽具 9cm,,,,WD0002315,4582616134752,138.0,,,,,,,,45.0,0,0,0,0,0,0,0.0
PxPxP Punitto 純日本國產 含骨骼！彈力仿真假陽具 14cm,,,,WD0002314,4582616134776,198.0,,,,,,,,72.0,0,0,0,0,0,0,0.0
PxPxP Punitto  純日本國產 含骨骼！彈力仿真假陽具 12cm,,,,WD0002313,4582616134769,180.0,,60.0,,,,,,0.0,0,0,0,0,0,0,0.0
PxPxP 完全防水 豆豆乳頭轉轉跳蛋9 (黑色/粉紅色),顏色: 黑色,,,WD0002311,4582616134424,378.0,,,,,,,,103.46,0,0,0,0,0,0,0.0
PxPxP 完全防水 豆豆乳頭轉轉跳蛋9 (黑色/粉紅色),顏色: 粉紅色,,,WD0002312,4582616134431,378.0,,,,,,,,103.46,0,0,0,0,0,0,0.0
PxPxP JUST RIGHT MOTTO 動漫名器飛機杯,,,,WD0002310,4582616133267,338.0,,,,,,,,112.86,1,0,0,0,0,1,112.86
Alice Japan 濕身公主姬春藥 HOT 高潮膏,,,,WD0002309,4988117912538,218.0,,,,,,,,90.0,0,0,0,0,0,0,0.0
pharfaite BLACKMATERIAL 比基尼,,,,WD0002308,4580684645040,,,,,,,,,0.0,0,0,0,0,0,0,0.0
pharfaite BLACKMATERIAL 比基尼套裝,,,,WD0002307,54642110,,,,,,,,,0.0,0,0,0,0,0,0,0.0
MEN’S SUPPORT RING 易調助勃環 29~32,,,,WD0002306,4571324243375,,,,,,,,,0.0,0,0,0,0,0,0,0.0
SUK-EBE Yabafure 6 汗味香氛,,,,WD0002305,4582597670355,,,,,,,,,0.0,0,0,0,0,0,0,0.0
SUK-EBE Yabafure 5 內褲味 香氛,,,,WD0002304,4582597670348,,,,,,,,,0.0,0,0,0,0,0,0,0.0
Erocome Volans 飛魚座 搖控穿戴式吸啜器,,,,WD0002302,6970308350906,338.0,,,,,,,,155.61,10,0,0,0,0,10,1556.1
Erocome Aries 白羊座 雙頭震動按摩棒 粉紅色,,,,WD0002301,6970308350876,398.0,,,,,,,,185.4,10,1,0,1,0,12,2224.8
Erocome Centaurus 半人馬座 前列腺按摩器 黑色,,,,WD0002300,6970308350913,389.0,,,,,,,,202.41,1,1,0,0,0,2,404.82
Erocome Circinus 子彈震動器 紅色,,,,WD0002299,6970308350890,128.0,,,,,,,,58.11,11,1,0,0,0,12,697.32
Pjur med PREMIUM 頂級 100ml 矽性潤滑液,,,,WD0002298,827160105808,178.0,,,,,,,,75.0,9,1,0,0,0,10,750.0
Pjur med PREMIUM 頂級 1.5ml 矽性潤滑液,,,,WD0002297,827160105899,28.0,,,,,,,,5.7,100,0,0,0,0,100,570.0
HARU GLOW 草本油 大馬士革玫瑰按摩精油,,,,WD0002296,4710006290430,398.0,,,,,,,,200.0,6,1,0,1,0,8,1600.0
HARU HYPER 玩味口交潤滑液 草莓聖代,,,,WD0002295,4710006290423,128.0,,,,,,,,75.0,22,2,0,3,0,27,2025.0
【超值選】The Naughty And Nice 聖誕倒數月曆 2022,,,,,8719934005334-3,1698.0,1098.0,,998.0,,,,,590.0,0,2,0,0,0,2,1180.0
SVAKOM Amy 單頭重點震動按摩棒 紫色,,,,WD0002292 (dis),6959633100301,498.0,,,,,,,,200.0,0,1,0,0,0,1,200.0
讓她先高潮：聰明男人取悅女人的指南,,,,WD0002290,9781788164030,260.0,,,,,,,,102.41,1,0,0,0,0,1,102.41
慢慢愛Slow Sex：讓「持久力」大幅提升的超強秘訣！,,,,WD0002289,9789864439584,235.0,,,,,,,,93.84,2,0,0,0,0,2,187.68
MT 小型男用貞操鎖 50mm 銀色,,,,WD0002285,RYCB-034-50MM,100.0,,,,,,,,41.36,0,1,0,0,0,1,41.36
Tamatoys BSS～我愛你～ 動漫名器飛機杯,,,,WD0002281,4589717870510,360.0,,,,,,,,144.0,6,0,0,0,0,6,864.0
Tamatoys 色情和月光自慰 普通版 動漫名器飛機杯,,,,WD0002278,4589717869767,288.0,,,,,,,,104.61,12,0,0,0,0,12,1255.32
MACCOS 哈利路亞 人類精子採集官 5.9kg 半身倒模雙穴 動漫名器飛機杯,,,,WD0002277,4589431650528,2980.0,0.0,,,,,,,1301.0,0,0,0,0,0,0,0.0
TENGA EGG SNOW CRYSTAL 蛋雪晶,,,,WD0002276,4570030977857,88.0,,,,,,,,31.63,2,0,0,0,0,2,63.26
COOLP 女僕的性處理服務 動漫名器飛機杯,,,,WD0002275,4571360812597,298.0,,,,,,,,95.83,4,0,0,0,0,4,383.32
Tamatoys 閃亮琺瑯緊身拘束衣,,,,WD0002274,4589717862171,458.0,,,,,,,,189.38,1,0,0,0,0,1,189.38
NPG 初心者SM套裝 10號 四肢約束 黑色,,Mzakka,,WD0002273,4580160829346,268.0,,,,,,,,95.56,4,0,0,0,0,4,382.24
NPG 初心者SM套裝 5號 鐐銬 黑色,,Mzakka,,WD0002272,4580160829292,128.0,,,,,,,,42.51,4,0,0,1,0,5,212.55
NPG 初心者SM套裝 4號 手銬 黑色,,Mzakka,,WD0002271,4580160829285,128.0,,,,,,,,42.51,0,0,0,1,0,1,42.51
NPG 初心者SM套裝 3號 頸圈 黑色,,Mzakka,,WD0002270,4580160829278,128.0,,,,,,,,42.51,2,0,0,1,0,3,127.53
NPG 初心者SM套裝 2號 口塞 黑色,,Mzakka,,WD0002269,4580160829261,128.0,,,,,,,,42.51,2,0,0,0,0,2,85.02
NPG 初心者SM套裝 1號 眼罩,,Mzakka,,WD0002268,4580160829254,90.0,,,,,,,,36.07,1,0,0,0,0,1,36.07
NPG 最高級專業用麻繩用蜂蠟油 100cc,,,,WD0002266,92896254,248.0,,,,,,,,99.02,3,0,0,0,0,3,297.06
NPG 高檔專業蜂蠟鞣製8米麻繩,,,,WD0002265,90786896,198.0,,,,,,,,64.0,4,0,0,0,0,4,256.0
NPG 最高級專業蜂蠟鞣製7米麻繩,,,,WD0002264,67804254,188.0,,,,,,,,65.0,2,1,0,0,0,3,195.0
Okamoto 岡本 溫女子 暖宮溫熱貼 4片裝,,,,10294242,4547691783912,78.0,65.0,,,,,,,21.0,0,0,0,0,0,0,0.0
TENGA VACUUM MAX CONTROLLER 電動真空吸啜器 MAX加強版,,,,WD0002262,4570030978359,1598.0,0.0,,,,,,,849.0,2,0,0,0,0,2,1698.0
Maccos 苦甜公雞小馬 軟熔材質 堅硬內部結構 動漫飛機杯,,,,WD0002261,4589431650498,398.0,,,388.0,,,,,130.0,5,0,0,0,0,5,650.0
Maccos 飛機杯清潔保養套裝 【消毒除臭防油 收納粉+清潔劑】,,,,WD0002260,4589431655493,188.0,,,,,,,,62.0,0,0,0,0,0,0,0.0
NPG 銀離子珪藻土除臭吸水快乾棒,,Mzakka,,WD0002303,4589613146665,98.0,78.0,,,,,,,12.0,94,2,0,1,0,97,1164.0
Obsessive A718 皮鞭,,,,WD0002257,5901688225646,238.0,,,,,,,,81.4,1,-1,0,0,0,0,0.0
Obsessive HUNTERIA 挑逗頸圈及手扣 紅色,,,,WD0002256,5901688234891,318.0,,,,,,,,109.0,4,0,0,0,0,4,436.0
Spencer & Fleetwood Peppermint 薄荷糖 30g,,,,WD0002253,5023664003496,78.0,,,,,,,,15.8,27,1,0,4,0,32,505.6
NEXUS 動力後庭按摩器,,,,WD0002252,5060274221575,899.0,,,,,,,,363.0,4,0,0,0,0,4,1452.0
Spencer & Fleetwood  Stresticles 解壓睪丸玩具,,,,WD0002251,5022782664145,108.0,,,,,,,,29.0,5,1,0,0,0,6,174.0
Spencer & Fleetwood 解壓乳房玩具,,,,WD0002250,5022782127060,108.0,,,,,,,,33.62,35,0,0,0,0,35,1176.6999999999998
SN-308 男士性感丁字褲 紅色,,,,WD0002248,96879527,88.0,58.0,,,,,,,10.92,69,0,0,2,0,71,775.32
SN-307 蝴蝶結性感蕾絲內褲 紅色,,,,WD0002247,96879516,98.0,69.9,,,,,,,8.19,55,1,0,0,0,56,458.64
SN-306 聖誕老人連體內褲,,,,WD0002246,96879415,78.0,,,,,,,,10.92,3,0,0,0,0,3,32.76
SN-305 浪漫性感蝴蝶結內褲 紅色,,,,WD0002245,96879304,88.0,,,,,,,,14.2,1,0,0,0,0,1,14.2
SN-302 聖誕性感小鹿內褲,,,,WD0002244,96878303,78.0,68.0,,,,,,,18.57,1,0,0,1,0,2,37.14
SN-301 聖誕三點式毛毛斗篷,,,,WD0002243,96878302,198.0,,,,,,,,40.96,0,0,0,0,0,0,0.0
Crescente CR_022 蕾絲吊襪帶長筒襪,,,,4573433000221,4573433000221,78.0,,,,,,,,30.0,1,0,0,0,0,1,30.0
Crescente CR_024 吊襪帶長筒襪 紅色,,,,WD0002239,4573433000245,90.0,,,,,,,,30.0,1,0,0,0,0,1,30.0
Shunga 藝妓的秘密套裝 士多啤梨香氣,,,,WD0002237,697309082082,328.0,,,,,,,,113.4,4,0,0,0,0,4,453.6
Shunga  調皮藝妓套裝連震動器,,,,WD0002236,697309082693,366.0,,,,,,,,142.4,3,0,0,0,0,3,427.20000000000005
Iron Guy 日本黑之鐵人 12 片裝 乳膠安全套,,,,WD0002235,4517739002978,95.0,,,,,,,,43.53,10,0,0,0,0,10,435.3
Shunga 藝妓的秘密套裝 有機異域綠茶,,,,WD0002233,697309082112,360.0,,,,,,,,123.0,4,0,0,0,0,4,492.0
Spencer and Fleetwood 可愛避孕套軟糖,,,,WD0002225,5022782125172,98.0,88.0,,,,,,,18.8,23,3,0,1,0,27,507.6
NPG 椎名空 美女之H蜜穴汁 愛液潤滑劑 80ml,,,,WD0002224,4571165966280,68.0,,,,,,,,13.0,3,0,0,0,0,3,39.0
NPG 石原希望 辦公室OL 愛液潤滑劑 80ml,,,,WD0002223,4571165966341,68.0,,,,,,,,12.0,3,0,0,0,0,3,36.0
NPG 高橋聖子濃厚 精液潤滑劑 150ml,,Alma Trend,,WD0002222,4571165965023,88.0,,,,,,,,22.0,0,1,0,0,0,1,22.0
NPG 繩炎低溫蠟燭大碼 紅色,,,,WD0002221,4580160822774,68.0,,,,,,,,25.0,3,-1,0,0,0,2,50.0
NPG 完熟妻の愛液 葵司 80ml,,,,WD0002220,4571165966389,78.0,,,,,,,,13.0,3,0,0,0,0,3,39.0
NPG 陽菜 愛液潤滑劑 80ml,,,,WD0002219,4571165966495,78.0,,,,,,,,13.0,4,0,0,0,0,4,52.0
Satisfyer High Fly 手指震動器 紅色,,,,WD0002214,4061504004129,310.0,,,288.0,,,,,109.0,0,1,0,0,0,1,109.0
SSI Japan Docodemo 遙控震動器專屬消音墊內褲 白色 (不包括震蛋),,,,SSI-S002,4582137934978,150.0,99.0,,0.0,0.0,0.0,0.0,0.0,38.5,12,1,0,1,0,14,539.0
SSI Japan Docodemo 遙控震動器專屬消音墊內褲 黑色 (不包括震蛋),,,,SSI-S003,4582137934985,150.0,99.0,,0.0,0.0,0.0,0.0,0.0,38.5,0,0,0,0,0,0,0.0
Intome 醫用凝膠水性潤滑劑 75ml,,,,WD0002207/ dis,8719934001039,114.0,,,,,,,,38.0,0,0,0,0,0,0,0.0
ToysHeart 黑魔術師 動漫名器飛機杯,,,,WD0002249,4526374213311,398.0,,,,,,,,122.84,4,0,0,0,0,4,491.36
ToysHeart KAIKAN 快姦 處女膜處女 動漫飛機杯,,,,WD0002197,4526374213328,358.0,,,,,,,,98.96,4,0,0,0,0,4,395.84
PEPEE Aero Musk 麝香味水性潤滑液 360ml,,,,WD0002238,4571355632094,128.0,,,,,,,,37.2,12,0,0,0,0,12,446.4
ToysHeart 快姦 性感奧秘 動漫飛機杯,,,,WD0002196,4526374213335,288.0,,,,,,,,80.76,3,0,0,0,0,3,242.28000000000003
TENGA U.S. ORIGINAL 經典真空杯 刺激型 第二代 黑色,,,,WD0002194,4570030976454,110.0,,,,,,,,48.7,13,0,0,0,0,13,633.1
TENGA U.S. ORIGINAL  經典  第二代 柔軟型,,,,WD0002193,4570030976447,110.0,,,,,,,,24.3,12,0,0,0,0,12,291.6
Arcwave Ghost 雙面自慰器 (薄荷綠/藍色/黑色),顏色: 薄荷綠,,,WD0002190,4251460611251,160.0,,,,,,,,47.6,3,0,0,0,0,3,142.8
Arcwave Ghost 雙面自慰器 (薄荷綠/藍色/黑色),顏色: 藍色,,,WD0002191,4251460611244,160.0,,,,,,,,47.6,7,0,0,1,0,8,380.8
Arcwave Ghost 雙面自慰器 (薄荷綠/藍色/黑色),顏色: 黑色,,,WD0002192,4251460618755,160.0,,,,,,,,47.6,4,1,0,0,0,5,238.0
Arcwave Pow 吸力控制自慰器 (薄荷綠/藍色/黑色),顏色: 薄荷綠,,,WD0002187,4251460611282,620.0,,,,,,,,184.3,5,0,0,0,0,5,921.5
